"ID ACTIVO","NUMERO ETIQUETA",ESTADO,"VALOR UNITARIO","FECHA ADQUISICION",CATEGORIA,"DESCRIPCION CATEGORIA",MARCA,PLACAS,"NÚMERO MOTOR",SERIE,MODELO,COLOR,"DESCRIPCION BIEN","ID DEPENDENCIA",DEPENDENCIA
9286,2011001224,ALTA,129500,9/14/11,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,467,KL650AEA73758,JKAKLEE15BDA37598,2011,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
9287,2012003507,ALTA,153700,6/12/12,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,M-482,KL650AEA80060,JKAKLEE16CDA43900,2012,BLANCO/AZUL,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
9288,299839,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0412,RC50E-2421482,JH2RC50618K420535,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9288,299839,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0412,RC50E-2421482,JH2RC50618K420535,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9289,299901,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0418,RC50E-2421474,JH2RC50698K420542,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9289,299901,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0418,RC50E-2421474,JH2RC50698K420542,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9290,299987,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0425,RC50E-2420895,JH2RC50658K420246,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9290,299987,ALTA,109488.99,11/28/08,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,POL0425,RC50E-2420895,JH2RC50658K420246,2008,AZUL GRIS,MOTOCICLETA CRUCERO VT750CA,3112,SUBDIRECCION OPERATIVA
9291,399663,ALTA,129900,12/29/10,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,O459,RC50E2426326,JH2RC50E39K000123,2009,AZUL,MOTOCICLETA SHADOW VTZ50CA,3112,SUBDIRECCION OPERATIVA
9291,399663,ALTA,129900,12/29/10,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,O459,RC50E2426326,JH2RC50E39K000123,2009,AZUL,MOTOCICLETA SHADOW VTZ50CA,3112,SUBDIRECCION OPERATIVA
9292,290106,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,POL315,EX500AE342246,JKAENVC199A211319,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
9292,290106,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,POL315,EX500AE342246,JKAENVC199A211319,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3112,SUBDIRECCION OPERATIVA
9300,290203,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,POL0324,EX500AE342367,JKAENVC169A211410,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3101,COORDINACION ADMINISTRATIVA
9301,290394,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,361,EX500AE342058,JKAENVC169A211178,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,3101,COORDINACION ADMINISTRATIVA
9302,290475,ALTA,95000,7/31/08,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,369,EX500AE342424,JKAENVC139A211459,2009,AZUL,MOTOCICLETA VULCAN 500 LTD,2104,UNIDAD DE BIENES MUNICIPALES
10983,2013006424,ALTA,206700,2/28/13,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,,KA24618537A,3N6DD21T8DK056516,2013,BLANCO,PICK UP,4414,DIRECCION DE ASEO Y LIMPIA
10984,2013006425,ALTA,206700,2/28/13,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,,KA24603737A,3N6DD21T4DK029801,2013,BLANCO,PICK UP,4413,DIRECCION DE ALUMBRADO PUBLICO
10985,2013006201,ALTA,205700,1/7/13,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,UC27826,KA24601235A,3N6DD21T7DK026141,2013,BLANCO,PICK UP,4413,DIRECCION DE ALUMBRADO PUBLICO
12894,261386,ALTA,168350,6/26/07,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,UB21966,HECHO EN USA,1GCCS149878217829,2007,BLANCO,PICK UP COLORADO,1539,DIRECCION DE CONTRALORIA SOCIAL
12895,250538,ALTA,234695.65,8/22/06,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,TZ64588,S/N,1GCDT136868321762,2006,BLANCO,PICK UP COLORADO,4430,"DIRECCION DE PARQUES, JARDINES Y PANTEONES"
12897,162779,ALTA,156980,5/22/02,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,TZ64589,C2Z288609,1GCEC24RX2Z288609,2002,BLANCO,PICK UP CUSTOM C-20,4430,"DIRECCION DE PARQUES, JARDINES Y PANTEONES"
12898,203289,ALTA,156999,4/18/04,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,POL 0760,S/N,1GCEC14V14Z235632,2004,AZUL MARINO,PICK UP CUSTOM SILVERADO,3112,SUBDIRECCION OPERATIVA
12898,203289,ALTA,156999,4/18/04,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,POL 0760,S/N,1GCEC14V14Z235632,2004,AZUL MARINO,PICK UP CUSTOM SILVERADO,3112,SUBDIRECCION OPERATIVA
12899,244406,ALTA,138900,6/26/06,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,UB10967,KA24292107A,3N6DD13S66K025363,2006,BLANCO,PICK UP DOBLE CABINA,4604,SINDICATURA DE AGUARUTO
12900,288667,ALTA,176204,7/10/08,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,TY66229,KA24405053A,3N6DD23T69K014026,2009,BLANCO,PICK UP DOBLE CABINA,4603,SINDICATURA DE QUILA
12907,204110,ALTA,151200,4/13/04,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,UB68994,HECHO EN CHILE,8GGTFRC144A133628,2004,BLANCO,PICK UP DOBLE CABINA LUV,1539,DIRECCION DE CONTRALORIA SOCIAL
12922,2013006480,ALTA,137266,4/5/13,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,,HECHO EN MEXICO,3G1TA5AF1DL165695,2013,BLANCO,AVEO,4249,DIRECCION DE CENTROS DE BARRIO
12923,188298,ALTA,388768,12/31/03,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,UB16577,HECHO EN MEXICO,3GBM7H1C23M108193,2003,BLANCO,CAMION VOLTEO KODIAK,4414,DIRECCION DE ASEO Y LIMPIA
12924,281743,ALTA,247500,5/27/08,541,VEHICULOS Y EQUIPO TERRESTRE,TOYOTA,VMX5438,2AZ9174431,4T1BE46K29U813500,2009,BLANCO,CAMRY LE,1308,UNIDAD DE CABILDO ABIERTO
12925,2012003643,ALTA,387706.95,7/4/12,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL2577,HECHO EN USA,2C3CDXAG3CH238502,2012,AZUL MARINO,CHARGER,3101,COORDINACION ADMINISTRATIVA
12927,363677,ALTA,262223,9/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1894,HECHO EN USA,2B3KA33V49H642083,2009,AZUL BORDEN,CHARGER 3.5 SXT,2104,UNIDAD DE BIENES MUNICIPALES
12928,363685,ALTA,262223,9/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1895,HECHO EN USA,2B3KA33V69H642084,2009,AZUL BORDEN,CHARGER 3.5 SXT,3101,COORDINACION ADMINISTRATIVA
12929,364169,ALTA,262223,10/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1931,HECHO EN USA,2B3KA33V09H642176,2009,AZUL BORDEN,CHARGER 3.5 SXT,2104,UNIDAD DE BIENES MUNICIPALES
12930,276553,ALTA,86316,4/23/08,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VMF1168,HECHO EN MEXICO,3G1SF61X58S130701,2008,BLANCO,"CHEVY TIPO ""B""",2113,UNIDAD DE RECAUDACION DEL IMPUESTO PREDIAL
12931,399264,ALTA,319500,12/9/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1991,BX117301,2FABP7BV5BX117301,2011,AZUL MARINO,CROWN VICTORIA,3112,SUBDIRECCION OPERATIVA
12931,399264,ALTA,319500,12/9/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1991,BX117301,2FABP7BV5BX117301,2011,AZUL MARINO,CROWN VICTORIA,3112,SUBDIRECCION OPERATIVA
12932,399337,ALTA,319500,12/9/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1998,BX117316,2FABP7BV7BX117316,2011,AZUL MARINO,CROWN VICTORIA,3112,SUBDIRECCION OPERATIVA
12932,399337,ALTA,319500,12/9/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1998,BX117316,2FABP7BV7BX117316,2011,AZUL MARINO,CROWN VICTORIA,3112,SUBDIRECCION OPERATIVA
12933,399426,ALTA,319500,12/9/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2176,BX117321,2FABP7BV0BX117321,2011,AZUL OSCURO,CROWN VICTORIA,3101,COORDINACION ADMINISTRATIVA
12934,2011001288,ALTA,349000,9/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2283,BX117305,2FABP7BV2BX117305,2011,AZUL OSCURO,CROWN VICTORIA,3101,COORDINACION ADMINISTRATIVA
12935,2011001302,ALTA,349000,9/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2298,BX117303,2FABP7BV9BX117303,2011,AZUL OSCURO,CROWN VICTORIA,3101,COORDINACION ADMINISTRATIVA
12937,289493,ALTA,189431,7/31/08,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1417,252913,3FAFP06Z28R252913,2008,AZUL MARINO,FUSION SEDAN,3101,COORDINACION ADMINISTRATIVA
12940,298883,ALTA,147392,11/29/08,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,,MR18287922H,3N1BC11S68L468189,2008,,TIIDA SEDAN,4413,DIRECCION DE ALUMBRADO PUBLICO
12942,105392,ALTA,69300,9/11/98,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,VLN4772,GA16780334V,3N1EB31S2WL087903,1998,BLANCO,TSURU GSI,4309,DIRECCION DE DESARROLLO URBANO Y ECOLOGIA
12943,367990,ALTA,122946,11/4/09,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,POL-2127,GA16713785Y,3N1EB31S2AK315039,2010,BLANCO,TSURU GSI,2104,UNIDAD DE BIENES MUNICIPALES
12944,368008,ALTA,122946,11/4/09,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,POL-2128,GA16716656Y,3N1EB31S0AK317193,2010,BLANCO,TSURU GSI,2104,UNIDAD DE BIENES MUNICIPALES
12946,2011000887,ALTA,123200,10/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,VMH4071,GA16840078Y,3N1EB31S1CK321630,2012,BLANCO,TSURU GSI,4450,DIRECCION DE TALLER MPAL
12947,2012002142,ALTA,115052,12/30/11,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,VMM7992,GA16871122Y,3N1EB31S6CK343431,2012,BLANCO,TSURU GSII,6010,DIF SISTEMA MUNICIPAL
12950,148474,ALTA,170779,5/31/01,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,TT72473,HECHO EN MEXICO,3GBJC34R11M113075,2001,BLANCO,DOBLE RODADO,4521,U DE CONSERVACION Y MANTENIMIENTO DE INFRAESTRUCTURA MPAL
12951,331767,ALTA,257900,2/23/09,541,VEHICULOS Y EQUIPO TERRESTRE,TOYOTA,VMX5942,2AZ0019518,2T3ZF33V79W001329,2009,BLANCO,MINIVAN RAV4,4709,GERENCIA MUNICIPAL DE OBRAS Y SERVICIOS PUBLICOS
12952,2012003290,ALTA,1997000,5/22/12,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VMY3959,HECHO EN USA,1GNWK8EG2CR114498,2012,BLANCO,SUBURBAN BLINDADA,1210,SECRETARIA DE LA PRESIDENCIA
12953,350435,ALTA,281310,7/28/09,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,VKZ3709,A40253,WFORT48509JA40253,2009,BLANCO,TRANSIT,6010,DIF SISTEMA MUNICIPAL
12954,341258,ALTA,276360,4/30/09,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,VMY2251,QR25727125,JN1AE56S49X012820,2009,BLANCO,URBAN LARGA 12 PASAJEROS,4159,COORDINACION GENERAL MUNICIPAL DE SALUD
12955,2011000690,ALTA,353635,5/1/11,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,POL2306,HECHO EN EUA,1GNSG9F47B1140568,2011,BLANCO,VAN EXPRESS,3112,SUBDIRECCION OPERATIVA
12955,2011000690,ALTA,353635,5/1/11,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,POL2306,HECHO EN EUA,1GNSG9F47B1140568,2011,BLANCO,VAN EXPRESS,3112,SUBDIRECCION OPERATIVA
12956,2012003597,ALTA,470544,7/25/12,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VMZ5380,HECHO EN EUA,1GAZG9FG3C1143754,2012,BLANCO,VAN EXPRESS 15 PASAJEROS,1101,REGIDORES
12960,139300,ALTA,48345,5/6/00,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UA07443,S/N,1HSHEAHN0SH663901,1995,BLANCO,CAMION PIPA,4602,SINDICATURA DE COSTA RICA
12961,369306,ALTA,879511.81,3/7/10,541,VEHICULOS Y EQUIPO TERRESTRE,FREIGHTLINER,TZ74941,90291000790057,3ALACYCS4ADAN8300,2010,BLANCO,CAMION PIPA,4521,U DE CONSERVACION Y MANTENIMIENTO DE INFRAESTRUCTURA MPAL
12962,2012005730,ALTA,901519.52,11/12/12,541,VEHICULOS Y EQUIPO TERRESTRE,FREIGHTLINER,UC09194,90291900977008,3ALACYCS7DDFE4552,2013,BLANCO,CAMION PIPA,4430,"DIRECCION DE PARQUES, JARDINES Y PANTEONES"
12964,369810,ALTA,193978,4/18/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1944,273958,8AFER5AD2A6273958,2010,BLANCO,PICK UP F-100 RANGER,3103,UNIDAD MUNICIPAL DE PROTECCION CIVIL
12965,113328,ALTA,142000,6/30/99,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,UB94980,S/N,3FTDF1725XMA32835,1999,BLANCO,PICK UP F-150,1419,DIRECCION DE RECURSOS HUMANOS
12966,2011001114,ALTA,395800,8/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2288,BKD46342,1FTFW1CF5BKD46346,2011,BLANCO OXFORD,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12967,2011001119,ALTA,395800,8/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2293,BKD46300,1FTFW1CF0BKD46300,2011,BLANCO OXFORD,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12968,2011001807,ALTA,349000,11/11/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2311,BKD96184,1FTFW1CFXBKD96184,2011,BLANCO OXFORD,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12969,2012002118,ALTA,404000,12/30/11,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL 2423,BKD96097,1FTFW1CF4BKD96097,2011,AZUL MARINO,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12970,2012003541,ALTA,398500,6/15/12,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2450,S/N,1FTFW1CF9BKD96175,2011,BLANCO OXFORD,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12971,2012003545,ALTA,398500,6/15/12,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2569,S/N,1FTFW1CF4BKD66808,2011,BLANCO OXFORD,PICK UP F-150,3101,COORDINACION ADMINISTRATIVA
12972,397083,ALTA,358100,11/25/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1969,AKC32362,1FTEW1C86AKC32362,2010,AZUL APERLADO,PICK UP F-150 DOBLE CABINA SUPER CREW,2104,UNIDAD DE BIENES MUNICIPALES
12974,397199,ALTA,358100,11/25/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1961,AKC32374,1FTEW1C85AKC32374,2010,AZUL APERLADO,PICK UP F-150 DOBLE CABINA SUPER CREW,3101,COORDINACION ADMINISTRATIVA
12975,399590,ALTA,375700,12/20/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2177,AKE40528,1FTEW1E86AKE40528,2010,AZUL MARINO,PICK UP F-150 DOBLE CABINA SUPER CREW,3112,SUBDIRECCION OPERATIVA
12975,399590,ALTA,375700,12/20/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL2177,AKE40528,1FTEW1E86AKE40528,2010,AZUL MARINO,PICK UP F-150 DOBLE CABINA SUPER CREW,3112,SUBDIRECCION OPERATIVA
12976,396850,ALTA,375700,11/25/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1974,AKE40446,1FTEW1E84AKE40446,2010,AZUL APERLADO,PICK UP F-150 DOBLE CABINA SUPER CREW 4X4,3101,COORDINACION ADMINISTRATIVA
12977,396990,ALTA,375700,11/25/10,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1986,AKE40442,1FTEW1E87AKE40442,2010,AZUL APERLADO,PICK UP F-150 DOBLE CABINA SUPER CREW 4X4,2104,UNIDAD DE BIENES MUNICIPALES
12980,291315,ALTA,166272,8/12/08,541,VEHICULOS Y EQUIPO TERRESTRE,NISSAN,TY76329,KA24409516A,3N6DD21T99K018994,2009,BLANCO,PICK UP LARGA,4414,DIRECCION DE ASEO Y LIMPIA
12981,283711,ALTA,170300,6/30/08,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,UB11725,HECHO EN MEXICO,3D7H516K38G227165,2008,BLANCO,PICK UP RAM 1500,4450,DIRECCION DE TALLER MPAL
12982,345148,ALTA,268000,4/30/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1634,HECHO EN MEXICO,8G168983,2008,ZAFIRO,PICK UP RAM 2500 CAB BIG 4X4,2104,UNIDAD DE BIENES MUNICIPALES
12984,362433,ALTA,267133.5,9/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1843,HECHO EN USA,1D3HB18T29S825564,2009,AZUL BORDEN,PICK UP RAM 2500 QUAD CAB SLT,2104,UNIDAD DE BIENES MUNICIPALES
12985,362565,ALTA,267133.5,9/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1644,HECHO EN USA,1D3HB18T29S825600,2009,AZUL BORDEN,PICK UP RAM 2500 QUAD CAB SLT,2104,UNIDAD DE BIENES MUNICIPALES
12987,363502,ALTA,267133.5,9/25/09,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,POL1883,HECHO EN USA,1D3HB18T09S825613,2009,AZUL BORDEN,PICK UP RAM 2500 QUAD CAB SLT,2104,UNIDAD DE BIENES MUNICIPALES
12988,369799,ALTA,272000,10/30/10,541,VEHICULOS Y EQUIPO TERRESTRE,DODGE,TZ79031,HECHO EN MEXICO,AG114014,2010,BLANCO,PICK UP RAM 4000,4413,DIRECCION DE ALUMBRADO PUBLICO
12989,292680,ALTA,272035,8/19/08,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,UB94227,HECHO EN MEXICO,3GBJC34K78M117970,2008,BLANCO,PICK UP SILVERADO 3500,6010,DIF SISTEMA MUNICIPAL
12990,2012004602,ALTA,390443,8/28/12,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,UC06801,HECHO EN MEXICO,3GB3C9CG5DG138883,2013,BLANCO,PICK UP SILVERADO 3500,1421,DEPTO. SE SERVICIOS INTERNOS
12993,300497,ALTA,206335,10/10/08,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,TY85700,HECHO EN MEXICO,3GBJC34K78M118844,2008,BLANCO,SILVERADO 3500,4413,DIRECCION DE ALUMBRADO PUBLICO
12994,2011000862,ALTA,269199.99,8/22/11,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VMH3955,HECHO EN MEXICO,3GNAL7EC3BS669700,2011,BLANCO,CAPTIVA,6170,INSTITUTO MUNICIPAL DE LA MUJER
12996,2012003212,ALTA,282607,5/30/12,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VMX6669,HECHO EN MEXICO,3GNAL7EK6CS560110,2012,BLANCO,CAPTIVA,4124,DEPTO. DE PARTICIPACION COMUNITARIA
12997,2012005677,ALTA,283501,9/9/12,541,VEHICULOS Y EQUIPO TERRESTRE,CHEVROLET,VNB8124,HECHO EN MEXICO,3GNAL7EK4CS657807,2012,BLANCO,CAPTIVA,2119,DIRECCION DE INGRESOS
13015,362794,ALTA,1249.99,8/27/09,549,OTROS EQUIPOS DE TRANSPORTE,CROSS,,,,,,BICICLETA NITRO ROD.20 PARQUES DE LA RIVERA,4219,DIRECCION GENERAL DE TURISMO
13017,244694,ALTA,749903,6/18/06,541,VEHICULOS Y EQUIPO TERRESTRE,KENWORTH,TZ74561,46587277,2NKMHY8X37M310360,2007,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13019,402427,ALTA,1.16,8/24/11,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UB29338,466HM2N8001640,3HAMMAAR1AL180775,2010,BLANCO,CAMION RECOLECTOR,2104,UNIDAD DE BIENES MUNICIPALES
13020,402443,ALTA,1.16,8/24/11,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UB28429,466HM2N8001643,3HAMMAAR9AL180779,2010,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13021,402451,ALTA,1.16,8/24/11,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UB29421,466HM2N8001642,3HAMMAAR5AL180780,2010,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13022,402478,ALTA,1.16,8/24/11,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UB29423,S/N,3HAMMAAR7AL180781,2010,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13023,402516,ALTA,1.16,8/24/11,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,UB29427,S/N,3HAMMAAR1AL181652,2010,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13024,2013006208,ALTA,1097100,12/31/12,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,,466HM2U2202337,3HAMMAAR1DL365851,2013,BLANCO,CAMION RECOLECTOR,4414,DIRECCION DE ASEO Y LIMPIA
13025,36307,ALTA,141800,6/30/90,541,VEHICULOS Y EQUIPO TERRESTRE,DINA,TS90166,TU016M03070U03,150-3484CO,1990,BLANCO,CAMION RECOLECTOR,2104,UNIDAD DE BIENES MUNICIPALES
13026,121118,ALTA,400000,9/30/99,541,VEHICULOS Y EQUIPO TERRESTRE,INTERNATIONAL,TX88783,469HM2U1137975,3HTNAAAR1YN127626,2000,BLANCO,CAMION REDILAS,4430,"DIRECCION DE PARQUES, JARDINES Y PANTEONES"
13028,368784,ALTA,669000,11/24/09,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1953,A21227,1FDEF3G50AEA21227,2010,BLANCO/AZUL,CHASIS CABINA F-350 INCLUYE EQUIPO DE PLUMA-GRUA,3112,SUBDIRECCION OPERATIVA
13028,368784,ALTA,669000,11/24/09,541,VEHICULOS Y EQUIPO TERRESTRE,FORD,POL1953,A21227,1FDEF3G50AEA21227,2010,BLANCO/AZUL,CHASIS CABINA F-350 INCLUYE EQUIPO DE PLUMA-GRUA,3112,SUBDIRECCION OPERATIVA
13030,118257,ALTA,126500,8/31/99,541,VEHICULOS Y EQUIPO TERRESTRE,SIN MARCA,-,-,,ESCORPIO,,GRUA DE ARRASTRE HIDRAULICA PARA AUTOMOVILES CON UNA CARROCERIA DE 2.30X2.36 M,3112,SUBDIRECCION OPERATIVA
13030,118257,ALTA,126500,8/31/99,541,VEHICULOS Y EQUIPO TERRESTRE,SIN MARCA,-,-,,ESCORPIO,,GRUA DE ARRASTRE HIDRAULICA PARA AUTOMOVILES CON UNA CARROCERIA DE 2.30X2.36 M,3112,SUBDIRECCION OPERATIVA
13031,118907,ALTA,67275,8/31/99,541,VEHICULOS Y EQUIPO TERRESTRE,SIN MARCA,-,-,,,,GRUA DE ARRASTRE HIDRAULICA PARA AUTOMOVILES  EQUIPO MONTADO EN UNIDAD PICK UP,3112,SUBDIRECCION OPERATIVA
13031,118907,ALTA,67275,8/31/99,541,VEHICULOS Y EQUIPO TERRESTRE,SIN MARCA,-,-,,,,GRUA DE ARRASTRE HIDRAULICA PARA AUTOMOVILES  EQUIPO MONTADO EN UNIDAD PICK UP,3112,SUBDIRECCION OPERATIVA
13033,2011000477,ALTA,694.99,4/28/11,549,OTROS EQUIPOS DE TRANSPORTE,APACHE,,,,,,TRICICLO,4219,DIRECCION GENERAL DE TURISMO
13034,259586,ALTA,23900,3/27/07,549,OTROS EQUIPOS DE TRANSPORTE,HONDA,RUE82,JC30E6-4729719,3H1JC30647D602064,2007,BLANCO,MOTOCICLETA GC125,1302,UNIDAD DE INSPECCION Y VIGILANCIA
13035,369853,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O230,KL650AEA66226,JKAKLEE17ADA30263,2010,AZUL,MOTOCICLETA KLR 650,3112,SUBDIRECCION OPERATIVA
13035,369853,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O230,KL650AEA66226,JKAKLEE17ADA30263,2010,AZUL,MOTOCICLETA KLR 650,3112,SUBDIRECCION OPERATIVA
13036,369888,ALTA,115768,1/8/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O228,KL650AEA66229,JKAKLEE12ADA30266,2010,AZUL,MOTOCICLETA KLR 650,3112,SUBDIRECCION OPERATIVA
13036,369888,ALTA,115768,1/8/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O228,KL650AEA66229,JKAKLEE12ADA30266,2010,AZUL,MOTOCICLETA KLR 650,3112,SUBDIRECCION OPERATIVA
13037,369985,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O219,KL650AEA66583,JKAKLEE15ADA30620,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
13038,370010,ALTA,115768,1/6/10,549,OTROS EQUIPOS DE TRANSPORTE,KAWASAKI,O215,KL650AEA66238,JKAKLEE13ADA30275,2010,AZUL/BLANCO,MOTOCICLETA KLR 650,3101,COORDINACION ADMINISTRATIVA
